type,year,code,name,value
revenue,2010,73,"Abfallwirtschaft",4956.5694000000003
revenue,2011,73,"Abfallwirtschaft",4565.7879000000003
revenue,2012,73,"Abfallwirtschaft",4465.6121000000003
revenue,2013,73,"Abfallwirtschaft",5442.82395
revenue,1990,74,"Verbauungen",721.11599999999999
revenue,1994,74,"Verbauungen",12873.812099999999
revenue,1995,74,"Verbauungen",12714.328450000001
revenue,1996,74,"Verbauungen",10380.652
revenue,1997,74,"Verbauungen",9246.8099000000002
revenue,1998,74,"Verbauungen",6190.8788000000004
revenue,1999,74,"Verbauungen",6808.0349999999999
revenue,2000,74,"Verbauungen",6238.6422000000002
revenue,2001,74,"Verbauungen",7720.6913500000001
revenue,2002,74,"Verbauungen",11822.427299999999
revenue,2003,74,"Verbauungen",10245.74005
revenue,2004,74,"Verbauungen",8354.1047999999992
revenue,2005,74,"Verbauungen",4.0000000000000001E-3
revenue,2006,74,"Verbauungen",16613.5851
revenue,2007,74,"Verbauungen",15685.603999999999
revenue,2008,74,"Verbauungen",1029.1369999999999
revenue,2009,74,"Verbauungen",10120.146000000001
revenue,2010,74,"Verbauungen",766.875
revenue,2011,74,"Verbauungen",19377.660749999999
revenue,2012,74,"Verbauungen",12196.16015
revenue,2013,74,"Verbauungen",14103.80005
revenue,1990,75,"Arten- und Landschaftsschutz",1070.9638
revenue,1991,75,"Arten- und Landschaftsschutz",1072.59385
revenue,1992,75,"Arten- und Landschaftsschutz",1871.8675000000001
revenue,1993,75,"Arten- und Landschaftsschutz",3387.3496
revenue,1994,75,"Arten- und Landschaftsschutz",3087.9058500000001
revenue,1995,75,"Arten- und Landschaftsschutz",3336.5342000000001
revenue,1996,75,"Arten- und Landschaftsschutz",4506.7477500000005
revenue,1997,75,"Arten- und Landschaftsschutz",4460.4555499999997
revenue,1998,75,"Arten- und Landschaftsschutz",4626.5482000000002
revenue,1999,75,"Arten- und Landschaftsschutz",4423.1704
revenue,2000,75,"Arten- und Landschaftsschutz",4202.2784000000001
revenue,2001,75,"Arten- und Landschaftsschutz",5755.8794500000004
revenue,2002,75,"Arten- und Landschaftsschutz",5697.8608999999997
revenue,2003,75,"Arten- und Landschaftsschutz",6313.8335999999999
revenue,2004,75,"Arten- und Landschaftsschutz",6068.9540999999999
revenue,2005,75,"Arten- und Landschaftsschutz",4716.6760000000004
revenue,2006,75,"Arten- und Landschaftsschutz",5660.4459999999999
revenue,2007,75,"Arten- und Landschaftsschutz",145.87
revenue,2008,75,"Arten- und Landschaftsschutz",77.914400000000001
revenue,2009,75,"Arten- und Landschaftsschutz",3772.9052999999999
revenue,2010,75,"Arten- und Landschaftsschutz",5615.0546000000004
revenue,2011,75,"Arten- und Landschaftsschutz",954.03129999999999
revenue,2012,75,"Arten- und Landschaftsschutz",30.156300000000002
revenue,2013,75,"Arten- und Landschaftsschutz",2172.9122499999999
revenue,2011,76,"Bekämpfung von Umweltverschmutzung",7499.183
revenue,2012,76,"Bekämpfung von Umweltverschmutzung",27791.255000000001
revenue,2013,76,"Bekämpfung von Umweltverschmutzung",19230.5
revenue,1990,77,"Übriger Umweltschutz",4.9114500000000003
revenue,1991,77,"Übriger Umweltschutz",19.999199999999998
revenue,1992,77,"Übriger Umweltschutz",1059.37745
revenue,1993,77,"Übriger Umweltschutz",167.28815
revenue,1994,77,"Übriger Umweltschutz",47.308
revenue,1995,77,"Übriger Umweltschutz",58.500999999999998
revenue,1996,77,"Übriger Umweltschutz",970.90814999999998
revenue,1997,77,"Übriger Umweltschutz",1164.37925
revenue,1998,77,"Übriger Umweltschutz",1141.0744
revenue,1999,77,"Übriger Umweltschutz",1454.48215
revenue,2000,77,"Übriger Umweltschutz",2012.2047500000001
revenue,2001,77,"Übriger Umweltschutz",1750.9212
revenue,2002,77,"Übriger Umweltschutz",2215.6621
revenue,2003,77,"Übriger Umweltschutz",2470.4969500000002
revenue,2004,77,"Übriger Umweltschutz",2270.1405500000001
revenue,2005,77,"Übriger Umweltschutz",321.72289999999998
revenue,2006,77,"Übriger Umweltschutz",815.88004999999998
revenue,2007,77,"Übriger Umweltschutz",2583.8582000000001
revenue,2008,77,"Übriger Umweltschutz",2101.04585
revenue,2009,77,"Übriger Umweltschutz",139.86099999999999
revenue,2010,77,"Übriger Umweltschutz",285.71159999999998
revenue,2011,77,"Übriger Umweltschutz",47.1175
revenue,2012,77,"Übriger Umweltschutz",11.4894
revenue,2013,77,"Übriger Umweltschutz",122.11046
revenue,1990,79,"Raumordnung",4520.4286499999998
revenue,1991,79,"Raumordnung",4156.88285
revenue,1992,79,"Raumordnung",3366.39615
revenue,1993,79,"Raumordnung",4726.0407999999998
revenue,1994,79,"Raumordnung",8348.1240500000004
revenue,1995,79,"Raumordnung",5352.82485
revenue,1996,79,"Raumordnung",7967.0215500000004
revenue,1997,79,"Raumordnung",5299.3078999999998
revenue,1998,79,"Raumordnung",6746.7039000000004
revenue,1999,79,"Raumordnung",5735.4696999999996
revenue,2000,79,"Raumordnung",5027.00335
revenue,2001,79,"Raumordnung",5940.6688999999997
revenue,2002,79,"Raumordnung",6592.1988000000001
revenue,2003,79,"Raumordnung",7238.9204499999996
revenue,2004,79,"Raumordnung",9516.8966999999993
revenue,2005,79,"Raumordnung",5387.3475500000004
revenue,2006,79,"Raumordnung",4646.6137500000004
revenue,2007,79,"Raumordnung",6674.9796500000002
revenue,2008,79,"Raumordnung",5270.7741999999998
revenue,2009,79,"Raumordnung",6403.5585000000001
revenue,2010,79,"Raumordnung",8298.6363000000001
revenue,2011,79,"Raumordnung",4199.1183499999997
revenue,2012,79,"Raumordnung",2760.194
revenue,2013,79,"Raumordnung",1384.242
revenue,1990,8,"Volkswirtschaft",348621.77333
revenue,1991,8,"Volkswirtschaft",395271.93235000002
revenue,1992,8,"Volkswirtschaft",398765.2182
revenue,1993,8,"Volkswirtschaft",507815.87495000003
revenue,1994,8,"Volkswirtschaft",528077.99271999998
revenue,1995,8,"Volkswirtschaft",537180.58522000001
revenue,1996,8,"Volkswirtschaft",613570.29651999997
revenue,1997,8,"Volkswirtschaft",619009.24513000005
revenue,1998,8,"Volkswirtschaft",855453.26561
revenue,1999,8,"Volkswirtschaft",694385.71666000003
revenue,2000,8,"Volkswirtschaft",720992.57909000001
revenue,2001,8,"Volkswirtschaft",770607.31695000001
revenue,2002,8,"Volkswirtschaft",814756.14150999999
revenue,2003,8,"Volkswirtschaft",890648.53824000002
revenue,2004,8,"Volkswirtschaft",895507.25239000004
revenue,2005,8,"Volkswirtschaft",990570.54084000003
revenue,2006,8,"Volkswirtschaft",847062.30536999996
revenue,2007,8,"Volkswirtschaft",882973.44472999999
revenue,2008,8,"Volkswirtschaft",917583.24991999997
revenue,2009,8,"Volkswirtschaft",885264.92663
revenue,2010,8,"Volkswirtschaft",905306.50427000003
revenue,2011,8,"Volkswirtschaft",911101.07493
revenue,2012,8,"Volkswirtschaft",787589.12450999999
revenue,2013,8,"Volkswirtschaft",820865.23604999995
revenue,1990,81,"Landwirtschaft",235332.29993000001
revenue,1991,81,"Landwirtschaft",294752.07065000001
revenue,1992,81,"Landwirtschaft",294557.00014999998
revenue,1993,81,"Landwirtschaft",336285.47986000002
revenue,1994,81,"Landwirtschaft",365103.75052
revenue,1995,81,"Landwirtschaft",375630.49906
revenue,1996,81,"Landwirtschaft",462487.67437000002
revenue,1997,81,"Landwirtschaft",463658.64737000002
revenue,1998,81,"Landwirtschaft",443485.16252999997
revenue,1999,81,"Landwirtschaft",448199.62318
revenue,2000,81,"Landwirtschaft",451850.87507000001
revenue,2001,81,"Landwirtschaft",479192.96484999999
revenue,2002,81,"Landwirtschaft",493973.14377000002
revenue,2003,81,"Landwirtschaft",502472.4889
revenue,2004,81,"Landwirtschaft",508422.93966999999
revenue,2005,81,"Landwirtschaft",508362.25141999999
revenue,2006,81,"Landwirtschaft",521153.6617
revenue,2007,81,"Landwirtschaft",536565.34430999996
revenue,2008,81,"Landwirtschaft",524855.17943000002
revenue,2009,81,"Landwirtschaft",569834.75702000002
revenue,2010,81,"Landwirtschaft",583459.48861999996
revenue,2011,81,"Landwirtschaft",579406.68444999994
revenue,2012,81,"Landwirtschaft",577504.44591000001
revenue,2013,81,"Landwirtschaft",578902.38303999999
revenue,1990,82,"Forstwirtschaft",74316.482099999994
revenue,1991,82,"Forstwirtschaft",58386.318800000001
revenue,1992,82,"Forstwirtschaft",50035.325850000001
revenue,1993,82,"Forstwirtschaft",54218.992400000003
revenue,1994,82,"Forstwirtschaft",45663.660049999999
revenue,1995,82,"Forstwirtschaft",39536.775099999999
revenue,1996,82,"Forstwirtschaft",36691.129300000001
revenue,1997,82,"Forstwirtschaft",40147.267099999997
revenue,1998,82,"Forstwirtschaft",34029.564350000001
revenue,1999,82,"Forstwirtschaft",37517.879000000001
revenue,2000,82,"Forstwirtschaft",53373.512349999997
revenue,2001,82,"Forstwirtschaft",67975.902650000004
revenue,2002,82,"Forstwirtschaft",47438.479379999997
revenue,2003,82,"Forstwirtschaft",52909.48042
revenue,2004,82,"Forstwirtschaft",32024.84676
revenue,2005,82,"Forstwirtschaft",26407.071820000001
revenue,2006,82,"Forstwirtschaft",29635.186290000001
revenue,2007,82,"Forstwirtschaft",30135.854909999998
revenue,2008,82,"Forstwirtschaft",22799.908909999998
revenue,2009,82,"Forstwirtschaft",23877.629379999998
revenue,2010,82,"Forstwirtschaft",23680.05272
revenue,2011,82,"Forstwirtschaft",23743.64099
revenue,2012,82,"Forstwirtschaft",21146.42787
revenue,2013,82,"Forstwirtschaft",23821.218099999998
revenue,1990,83,"Jagd und Fischerei",5732.7528000000002
revenue,1991,83,"Jagd und Fischerei",5716.6998000000003
revenue,1992,83,"Jagd und Fischerei",5946.6503499999999
revenue,1993,83,"Jagd und Fischerei",5974.7790000000005
revenue,1994,83,"Jagd und Fischerei",5970.6296000000002
revenue,1995,83,"Jagd und Fischerei",6348.3514500000001
revenue,1996,83,"Jagd und Fischerei",6267.0200500000001
revenue,1997,83,"Jagd und Fischerei",5987.7294099999999
revenue,1998,83,"Jagd und Fischerei",5884.8406500000001
revenue,1999,83,"Jagd und Fischerei",5444.5224500000004
revenue,2000,83,"Jagd und Fischerei",5224.7197500000002
revenue,2001,83,"Jagd und Fischerei",5306.2807000000003
revenue,2002,83,"Jagd und Fischerei",5655.6816600000002
revenue,2003,83,"Jagd und Fischerei",5635.8789500000003
revenue,2004,83,"Jagd und Fischerei",5480.7125999999998
revenue,2005,83,"Jagd und Fischerei",4798.8027499999998
revenue,2006,83,"Jagd und Fischerei",4456.3332
revenue,2007,83,"Jagd und Fischerei",4474.1926000000003
revenue,2008,83,"Jagd und Fischerei",4698.0794999999998
revenue,2009,83,"Jagd und Fischerei",4967.0389800000003
revenue,2010,83,"Jagd und Fischerei",4559.0942500000001
revenue,2011,83,"Jagd und Fischerei",4222.9581200000002
revenue,2012,83,"Jagd und Fischerei",4554.1125000000002
revenue,2013,83,"Jagd und Fischerei",4571.6408700000002
revenue,1990,84,"Tourismus",1029.57635
revenue,1991,84,"Tourismus",1143.4064000000001
revenue,1992,84,"Tourismus",957.75660000000005
revenue,1993,84,"Tourismus",1277.4019499999999
revenue,1994,84,"Tourismus",544.56100000000004
revenue,1995,84,"Tourismus",372.25869999999998
revenue,1996,84,"Tourismus",367.76544999999999
revenue,1997,84,"Tourismus",441.71095000000003
revenue,1998,84,"Tourismus",110.45659999999999
revenue,1999,84,"Tourismus",36.818899999999999
revenue,2000,84,"Tourismus",34.751600000000003
revenue,2001,84,"Tourismus",26.466699999999999
revenue,2002,84,"Tourismus",26.875
revenue,2003,84,"Tourismus",29.788900000000002
revenue,2004,84,"Tourismus",39.459000000000003
revenue,2005,84,"Tourismus",4.2249999999999996
revenue,2006,84,"Tourismus",1.6
revenue,2007,84,"Tourismus",1.6
revenue,2008,84,"Tourismus",10.9816
revenue,2011,84,"Tourismus",3782.6774999999998
revenue,2012,84,"Tourismus",4170.8765000000003
revenue,2013,84,"Tourismus",6637.8800499999998
revenue,1990,85,"Industrie, Gewerbe, Handel",3867.2831999999999
revenue,1991,85,"Industrie, Gewerbe, Handel",3816.15735
revenue,1992,85,"Industrie, Gewerbe, Handel",7238.3015500000001
revenue,1993,85,"Industrie, Gewerbe, Handel",8272.0655000000006
revenue,1994,85,"Industrie, Gewerbe, Handel",6257.2451099999998
revenue,1995,85,"Industrie, Gewerbe, Handel",10174.82115
revenue,1996,85,"Industrie, Gewerbe, Handel",1407.2724000000001
revenue,1997,85,"Industrie, Gewerbe, Handel",2022.4201
revenue,1998,85,"Industrie, Gewerbe, Handel",1244.87895
revenue,1999,85,"Industrie, Gewerbe, Handel",1527.3871999999999
revenue,2000,85,"Industrie, Gewerbe, Handel",1805.63885
revenue,2001,85,"Industrie, Gewerbe, Handel",2403.5866999999998
revenue,2002,85,"Industrie, Gewerbe, Handel",5980.86895
revenue,2003,85,"Industrie, Gewerbe, Handel",7049.1284699999997
revenue,2004,85,"Industrie, Gewerbe, Handel",4819.0748000000003
revenue,2005,85,"Industrie, Gewerbe, Handel",11361.63904
revenue,2006,85,"Industrie, Gewerbe, Handel",7972.2115700000004
revenue,2007,85,"Industrie, Gewerbe, Handel",9235.6508099999992
revenue,2008,85,"Industrie, Gewerbe, Handel",9162.8731800000005
revenue,2009,85,"Industrie, Gewerbe, Handel",10385.204
revenue,2010,85,"Industrie, Gewerbe, Handel",10173.310680000001
revenue,2011,85,"Industrie, Gewerbe, Handel",14519.709220000001
revenue,2012,85,"Industrie, Gewerbe, Handel",16274.169330000001
revenue,2013,85,"Industrie, Gewerbe, Handel",17374.311300000001
revenue,1993,86,"Banken und Versicherungen",64236.066489999997
revenue,1994,86,"Banken und Versicherungen",67140.792440000005
revenue,1995,86,"Banken und Versicherungen",68343.02046
revenue,1996,86,"Banken und Versicherungen",67642.323000000004
revenue,1997,86,"Banken und Versicherungen",66479.573000000004
revenue,1998,86,"Banken und Versicherungen",330835.68712999998
revenue,1999,86,"Banken und Versicherungen",160110.62718000001
revenue,2000,86,"Banken und Versicherungen",161198.72002000001
revenue,2001,86,"Banken und Versicherungen",165023.5104
revenue,2002,86,"Banken und Versicherungen",199125.19039999999
revenue,2003,86,"Banken und Versicherungen",298556.51289999997
revenue,2004,86,"Banken und Versicherungen",318175.81686000002
revenue,2005,86,"Banken und Versicherungen",371984.77161
revenue,2006,86,"Banken und Versicherungen",251823.45146000001
revenue,2007,86,"Banken und Versicherungen",274588.89270000003
revenue,2008,86,"Banken und Versicherungen",304079.761
revenue,2009,86,"Banken und Versicherungen",233193.18
revenue,2010,86,"Banken und Versicherungen",233562.785
revenue,2011,86,"Banken und Versicherungen",233612.89199999999
revenue,2012,86,"Banken und Versicherungen",108519.518
revenue,2013,86,"Banken und Versicherungen",133258.44399999999
revenue,1990,87,"Brennstoffe und Energie",26094.661250000001
revenue,1991,87,"Brennstoffe und Energie",28977.391950000001
revenue,1992,87,"Brennstoffe und Energie",37907.836349999998
revenue,1993,87,"Brennstoffe und Energie",35805.939899999998
revenue,1994,87,"Brennstoffe und Energie",34988.342149999997
revenue,1995,87,"Brennstoffe und Energie",34603.214500000002
revenue,1996,87,"Brennstoffe und Energie",36873.394
revenue,1997,87,"Brennstoffe und Energie",38867.819049999998
revenue,1998,87,"Brennstoffe und Energie",38267.291700000002
revenue,1999,87,"Brennstoffe und Energie",39279.5962
revenue,2000,87,"Brennstoffe und Energie",45997.432650000002
revenue,2001,87,"Brennstoffe und Energie",49100.823499999999
revenue,2002,87,"Brennstoffe und Energie",43631.735249999998
revenue,2003,87,"Brennstoffe und Energie",22339.190600000002
revenue,2004,87,"Brennstoffe und Energie",24460.288199999999
revenue,2005,87,"Brennstoffe und Energie",66952.409750000006
revenue,2006,87,"Brennstoffe und Energie",31320.138999999999
revenue,2007,87,"Brennstoffe und Energie",27209.486000000001
revenue,2008,87,"Brennstoffe und Energie",34273.5769
revenue,2009,87,"Brennstoffe und Energie",34753.314749999998
revenue,2010,87,"Brennstoffe und Energie",37880.280700000003
revenue,2011,87,"Brennstoffe und Energie",44632.932150000001
revenue,2012,87,"Brennstoffe und Energie",49597.626850000001
revenue,2013,87,"Brennstoffe und Energie",48820.042589999997
revenue,1990,89,"Sonstige gewerbliche Betriebe",2248.7177000000001
revenue,1991,89,"Sonstige gewerbliche Betriebe",2479.8874000000001
revenue,1992,89,"Sonstige gewerbliche Betriebe",2122.34735
revenue,1993,89,"Sonstige gewerbliche Betriebe",1745.14985
revenue,1994,89,"Sonstige gewerbliche Betriebe",2409.0118499999999
revenue,1995,89,"Sonstige gewerbliche Betriebe",2171.6448
revenue,1996,89,"Sonstige gewerbliche Betriebe",1833.71795
revenue,1997,89,"Sonstige gewerbliche Betriebe",1404.0781500000001
revenue,1998,89,"Sonstige gewerbliche Betriebe",1595.3837000000001
revenue,1999,89,"Sonstige gewerbliche Betriebe",2269.2625499999999
revenue,2000,89,"Sonstige gewerbliche Betriebe",1506.9287999999999
revenue,2001,89,"Sonstige gewerbliche Betriebe",1577.7814499999999
revenue,2002,89,"Sonstige gewerbliche Betriebe",18924.167099999999
revenue,2003,89,"Sonstige gewerbliche Betriebe",1656.0690999999999
revenue,2004,89,"Sonstige gewerbliche Betriebe",2084.1145000000001
revenue,2005,89,"Sonstige gewerbliche Betriebe",699.36945000000003
revenue,2006,89,"Sonstige gewerbliche Betriebe",699.72215000000006
revenue,2007,89,"Sonstige gewerbliche Betriebe",762.42340000000002
revenue,2008,89,"Sonstige gewerbliche Betriebe",17702.8894
revenue,2009,89,"Sonstige gewerbliche Betriebe",8253.8024999999998
revenue,2010,89,"Sonstige gewerbliche Betriebe",11991.4923
revenue,2011,89,"Sonstige gewerbliche Betriebe",7179.5805
revenue,2012,89,"Sonstige gewerbliche Betriebe",5821.9475499999999
revenue,2013,89,"Sonstige gewerbliche Betriebe",7479.3161
revenue,1990,9,"Finanzen und Steuern",2698638.27073
revenue,1991,9,"Finanzen und Steuern",2947093.45157
revenue,1992,9,"Finanzen und Steuern",3092866.84528
revenue,1993,9,"Finanzen und Steuern",3237233.59748
revenue,1994,9,"Finanzen und Steuern",3256924.28394
revenue,1995,9,"Finanzen und Steuern",3276655.2402499998
revenue,1996,9,"Finanzen und Steuern",3364939.2351600002
revenue,1997,9,"Finanzen und Steuern",3306231.0804900001
revenue,1998,9,"Finanzen und Steuern",3493519.7409299999
revenue,1999,9,"Finanzen und Steuern",3548277.4999500001
revenue,2000,9,"Finanzen und Steuern",3808658.44893
revenue,2001,9,"Finanzen und Steuern",3719198.9175999998
revenue,2002,9,"Finanzen und Steuern",4783665.7259799996
revenue,2003,9,"Finanzen und Steuern",4868531.2757000001
revenue,2004,9,"Finanzen und Steuern",4821668.43114
revenue,2005,9,"Finanzen und Steuern",5154656.8379899999
revenue,2006,9,"Finanzen und Steuern",5218101.91065
revenue,2007,9,"Finanzen und Steuern",5718478.11675
revenue,2008,9,"Finanzen und Steuern",6002086.00452
revenue,2009,9,"Finanzen und Steuern",6146802.8203600002
revenue,2010,9,"Finanzen und Steuern",6209849.5114000002
revenue,2011,9,"Finanzen und Steuern",6223433.4155599996
revenue,2012,9,"Finanzen und Steuern",6335315.2763499999
revenue,2013,9,"Finanzen und Steuern",6636633.67466
revenue,1990,91,"Steuern",2255534.2072899998
revenue,1991,91,"Steuern",2444603.3289800002
revenue,1992,91,"Steuern",2603706.1883399999
revenue,1993,91,"Steuern",2824005.7967699999
revenue,1994,91,"Steuern",2745012.2559199999
revenue,1995,91,"Steuern",2841019.40277
revenue,1996,91,"Steuern",2848445.2869099998
revenue,1997,91,"Steuern",2791042.2928900002
revenue,1998,91,"Steuern",2858604.6269
revenue,1999,91,"Steuern",2895676.6145799998
revenue,2000,91,"Steuern",3048963.1077000001
revenue,2001,91,"Steuern",3067100.4820099999
revenue,2002,91,"Steuern",3947847.7204999998
revenue,2003,91,"Steuern",3955319.1017200002
revenue,2004,91,"Steuern",4021181.4738400001
revenue,2005,91,"Steuern",4285704.3855600003
revenue,2006,91,"Steuern",4346176.1030099997
revenue,2007,91,"Steuern",4707511.5216800002
revenue,2008,91,"Steuern",4618809.2375699999
revenue,2009,91,"Steuern",4796319.4254400004
revenue,2010,91,"Steuern",4808198.9532399997
revenue,2011,91,"Steuern",4775499.4075300004
revenue,2012,91,"Steuern",4812608.6183000002
revenue,2013,91,"Steuern",4901033.2110900003
revenue,1990,93,"Finanz- und Lastenausgleich",14999.999
revenue,1991,93,"Finanz- und Lastenausgleich",15000.003000000001
revenue,1992,93,"Finanz- und Lastenausgleich",26250.005000000001
revenue,1993,93,"Finanz- und Lastenausgleich",29950.962
revenue,1994,93,"Finanz- und Lastenausgleich",29881.199000000001
revenue,1995,93,"Finanz- und Lastenausgleich",29603.472000000002
revenue,1996,93,"Finanz- und Lastenausgleich",24521.486000000001
revenue,1997,93,"Finanz- und Lastenausgleich",24462.616999999998
revenue,1998,93,"Finanz- und Lastenausgleich",68960.172999999995
revenue,1999,93,"Finanz- und Lastenausgleich",68983.629000000001
revenue,2000,93,"Finanz- und Lastenausgleich",69129.698999999993
revenue,2001,93,"Finanz- und Lastenausgleich",69809.438999999998
revenue,2002,93,"Finanz- und Lastenausgleich",130387.19500000001
revenue,2003,93,"Finanz- und Lastenausgleich",86485.743000000002
revenue,2004,93,"Finanz- und Lastenausgleich",86598.937000000005
revenue,2005,93,"Finanz- und Lastenausgleich",81372.176000000007
revenue,2006,93,"Finanz- und Lastenausgleich",78850.38
revenue,2007,93,"Finanz- und Lastenausgleich",79416.929999999993
revenue,2008,93,"Finanz- und Lastenausgleich",959448.50399999996
revenue,2009,93,"Finanz- und Lastenausgleich",970660.04539999994
revenue,2010,93,"Finanz- und Lastenausgleich",980311.61499999999
revenue,2011,93,"Finanz- und Lastenausgleich",1055004.9920000001
revenue,2012,93,"Finanz- und Lastenausgleich",1166701.513
revenue,2013,93,"Finanz- und Lastenausgleich",1353014.7
revenue,1990,94,"Ertragsanteile an Bundeseinnahmen",337826.79885999998
revenue,1991,94,"Ertragsanteile an Bundeseinnahmen",426485.12108999997
revenue,1992,94,"Ertragsanteile an Bundeseinnahmen",406847.16820000001
revenue,1993,94,"Ertragsanteile an Bundeseinnahmen",340084.78691000002
revenue,1994,94,"Ertragsanteile an Bundeseinnahmen",425740.65278
revenue,1995,94,"Ertragsanteile an Bundeseinnahmen",354469.86550000001
revenue,1996,94,"Ertragsanteile an Bundeseinnahmen",444567.78107000003
revenue,1997,94,"Ertragsanteile an Bundeseinnahmen",436624.31387999997
revenue,1998,94,"Ertragsanteile an Bundeseinnahmen",484878.10605
revenue,1999,94,"Ertragsanteile an Bundeseinnahmen",422422.06183999998
revenue,2000,94,"Ertragsanteile an Bundeseinnahmen",556367.49106999999
revenue,2001,94,"Ertragsanteile an Bundeseinnahmen",511452.49728000001
revenue,2002,94,"Ertragsanteile an Bundeseinnahmen",620696.54607000004
revenue,2003,94,"Ertragsanteile an Bundeseinnahmen",586541.45996999997
revenue,2004,94,"Ertragsanteile an Bundeseinnahmen",572439.88849000004
revenue,2005,94,"Ertragsanteile an Bundeseinnahmen",647194.29630000005
revenue,2006,94,"Ertragsanteile an Bundeseinnahmen",646095.67487999995
revenue,2007,94,"Ertragsanteile an Bundeseinnahmen",721801.09889999998
revenue,2008,94,"Ertragsanteile an Bundeseinnahmen",303154.10499999998
revenue,2009,94,"Ertragsanteile an Bundeseinnahmen",254360.845
revenue,2010,94,"Ertragsanteile an Bundeseinnahmen",282691.18800000002
revenue,2011,94,"Ertragsanteile an Bundeseinnahmen",269655.34999999998
revenue,2012,94,"Ertragsanteile an Bundeseinnahmen",256376.27799999999
revenue,2013,94,"Ertragsanteile an Bundeseinnahmen",270801.78000000003
revenue,1990,96,"Vermögens- und Schuldenverwaltung",90277.265580000007
revenue,1991,96,"Vermögens- und Schuldenverwaltung",61004.998500000002
revenue,1992,96,"Vermögens- und Schuldenverwaltung",56063.483740000003
revenue,1993,96,"Vermögens- und Schuldenverwaltung",43192.051800000001
revenue,1994,96,"Vermögens- und Schuldenverwaltung",56290.176240000001
revenue,1995,96,"Vermögens- und Schuldenverwaltung",51562.499980000001
revenue,1996,96,"Vermögens- und Schuldenverwaltung",47404.68118
revenue,1997,96,"Vermögens- und Schuldenverwaltung",54101.856720000003
revenue,1998,96,"Vermögens- und Schuldenverwaltung",81076.83498
revenue,1999,96,"Vermögens- und Schuldenverwaltung",161195.19453000001
revenue,2000,96,"Vermögens- und Schuldenverwaltung",134198.15116000001
revenue,2001,96,"Vermögens- und Schuldenverwaltung",70836.499309999999
revenue,2002,96,"Vermögens- und Schuldenverwaltung",84734.264410000003
revenue,2003,96,"Vermögens- und Schuldenverwaltung",240184.97101000001
revenue,2004,96,"Vermögens- und Schuldenverwaltung",141448.13180999999
revenue,2005,96,"Vermögens- und Schuldenverwaltung",140385.98013000001
revenue,2006,96,"Vermögens- und Schuldenverwaltung",146979.75276
revenue,2007,96,"Vermögens- und Schuldenverwaltung",209748.56617000001
revenue,2008,96,"Vermögens- und Schuldenverwaltung",120674.15794999999
revenue,2009,96,"Vermögens- und Schuldenverwaltung",125462.50452
revenue,2010,96,"Vermögens- und Schuldenverwaltung",136158.33066000001
revenue,2011,96,"Vermögens- und Schuldenverwaltung",121844.94590999999
revenue,2012,96,"Vermögens- und Schuldenverwaltung",98514.111959999995
revenue,2013,96,"Vermögens- und Schuldenverwaltung",111345.82827
revenue,2010,97,"Rückverteilungen",2489.4245000000001
revenue,2011,97,"Rückverteilungen",1428.72012
revenue,2012,97,"Rückverteilungen",1114.7550900000001
revenue,2013,97,"Rückverteilungen",438.15530000000001
expense,1990,,"Gesamtausgaben",5327519.8003599998
expense,1991,,"Gesamtausgaben",5802715.6071300004
expense,1992,,"Gesamtausgaben",6319345.4728399999
expense,1993,,"Gesamtausgaben",6684481.1013700003
expense,1994,,"Gesamtausgaben",6447138.0132200001
expense,1995,,"Gesamtausgaben",6607403.5877799997
expense,1996,,"Gesamtausgaben",6950737.2444099998
expense,1997,,"Gesamtausgaben",7134989.2342400001
expense,1998,,"Gesamtausgaben",6937962.0559099996
expense,1999,,"Gesamtausgaben",7127167.2277300004
expense,2000,,"Gesamtausgaben",7400386.9444300001
expense,2001,,"Gesamtausgaben",8043263.7400799999
expense,2002,,"Gesamtausgaben",8340581.0862299995
expense,2003,,"Gesamtausgaben",8297564.7533499999
expense,2004,,"Gesamtausgaben",8295118.35561
expense,2005,,"Gesamtausgaben",8592547.9344500005
expense,2006,,"Gesamtausgaben",8720355.3773200009
expense,2007,,"Gesamtausgaben",9240568.2404699996
expense,2008,,"Gesamtausgaben",9378166.3051200006
expense,2009,,"Gesamtausgaben",9922516.3442299999
expense,2010,,"Gesamtausgaben",10191683.2336
expense,2011,,"Gesamtausgaben",10553215.509540001
expense,2012,,"Gesamtausgaben",11110599.498229999
expense,2013,,"Gesamtausgaben",10872238.523390001
expense,1990,0,"Allgemeine Verwaltung",327135.3
expense,1991,0,"Allgemeine Verwaltung",320001.80265000003
expense,1992,0,"Allgemeine Verwaltung",325333.83856
expense,1993,0,"Allgemeine Verwaltung",333462.44508999999
expense,1994,0,"Allgemeine Verwaltung",334905.67917000002
expense,1995,0,"Allgemeine Verwaltung",329305.41962
expense,1996,0,"Allgemeine Verwaltung",286344.39014999999
expense,1997,0,"Allgemeine Verwaltung",335511.69069999998
expense,1998,0,"Allgemeine Verwaltung",291911.60606000002
expense,1999,0,"Allgemeine Verwaltung",273680.87023
expense,2000,0,"Allgemeine Verwaltung",311692.06800999999
expense,2001,0,"Allgemeine Verwaltung",313946.21483000001
expense,2002,0,"Allgemeine Verwaltung",359192.08133000002
expense,2003,0,"Allgemeine Verwaltung",353259.02481999999
expense,2004,0,"Allgemeine Verwaltung",326928.40398
